longitude,latitude,sea_temperature,geometry
-67.35,4.46,0.0,"POLYGON ((-67.34 4.46, -67.34004815273327 4.459019828596705, -67.34019214719596 4.458049096779838, -67.34043059664268 4.457097153227456, -67.34076120467488 4.456173165676349, -67.3411807873565 4.45528603263174, -67.34168530387697 4.454444297669804, -67.34226989546637 4.453656067158364, -67.34292893218813 4.452928932188135, -67.34365606715836 4.452269895466372, -67.3444442976698 4.451685303876975, -67.34528603263173 4.451180787356517, -67.34617316567635 4.450761204674887, -67.34709715322745 4.450430596642678, -67.34804909677983 4.450192147195968, -67.3490198285967 4.450048152733278, -67.35 4.45, -67.3509801714033 4.450048152733278, -67.35195090322016 4.450192147195968, -67.35290284677254 4.450430596642678, -67.35382683432364 4.450761204674887, -67.35471396736826 4.451180787356517, -67.3555557023302 4.451685303876975, -67.35634393284163 4.452269895466372, -67.35707106781186 4.452928932188135, -67.35773010453362 4.453656067158364, -67.35831469612302 4.454444297669804, -67.35881921264348 4.45528603263174, -67.35923879532511 4.456173165676349, -67.35956940335731 4.457097153227456, -67.35980785280402 4.458049096779838, -67.35995184726671 4.459019828596705, -67.36 4.46, -67.35995184726671 4.460980171403295, -67.35980785280402 4.461950903220162, -67.35956940335731 4.462902846772544, -67.35923879532511 4.463826834323651, -67.35881921264348 4.46471396736826, -67.35831469612302 4.465555702330196, -67.35773010453362 4.466343932841636, -67.35707106781186 4.467071067811865, -67.35634393284163 4.467730104533628, -67.3555557023302 4.468314696123025, -67.35471396736826 4.468819212643483, -67.35382683432364 4.469238795325113, -67.35290284677254 4.469569403357322, -67.35195090322016 4.469807852804032, -67.3509801714033 4.469951847266722, -67.35 4.47, -67.3490198285967 4.469951847266722, -67.34804909677983 4.469807852804032, -67.34709715322745 4.469569403357322, -67.34617316567635 4.469238795325113, -67.34528603263173 4.468819212643483, -67.3444442976698 4.468314696123025, -67.34365606715836 4.467730104533628, -67.34292893218813 4.467071067811865, -67.34226989546637 4.466343932841636, -67.34168530387697 4.465555702330196, -67.3411807873565 4.46471396736826, -67.34076120467488 4.463826834323651, -67.34043059664268 4.462902846772544, -67.34019214719596 4.461950903220162, -67.34004815273327 4.460980171403295, -67.34 4.46))"
-67.35,4.71,0.0,"POLYGON ((-67.34 4.71, -67.34004815273327 4.709019828596705, -67.34019214719596 4.708049096779838, -67.34043059664268 4.707097153227456, -67.34076120467488 4.706173165676349, -67.3411807873565 4.70528603263174, -67.34168530387697 4.704444297669804, -67.34226989546637 4.703656067158364, -67.34292893218813 4.702928932188135, -67.34365606715836 4.702269895466372, -67.3444442976698 4.701685303876975, -67.34528603263173 4.701180787356517, -67.34617316567635 4.700761204674887, -67.34709715322745 4.700430596642678, -67.34804909677983 4.700192147195968, -67.3490198285967 4.700048152733278, -67.35 4.7, -67.3509801714033 4.700048152733278, -67.35195090322016 4.700192147195968, -67.35290284677254 4.700430596642678, -67.35382683432364 4.700761204674887, -67.35471396736826 4.701180787356517, -67.3555557023302 4.701685303876975, -67.35634393284163 4.702269895466372, -67.35707106781186 4.702928932188135, -67.35773010453362 4.703656067158364, -67.35831469612302 4.704444297669804, -67.35881921264348 4.70528603263174, -67.35923879532511 4.706173165676349, -67.35956940335731 4.707097153227456, -67.35980785280402 4.708049096779838, -67.35995184726671 4.709019828596705, -67.36 4.71, -67.35995184726671 4.710980171403295, -67.35980785280402 4.711950903220162, -67.35956940335731 4.712902846772544, -67.35923879532511 4.713826834323651, -67.35881921264348 4.71471396736826, -67.35831469612302 4.715555702330196, -67.35773010453362 4.716343932841636, -67.35707106781186 4.717071067811865, -67.35634393284163 4.717730104533628, -67.3555557023302 4.718314696123025, -67.35471396736826 4.718819212643483, -67.35382683432364 4.719238795325113, -67.35290284677254 4.719569403357322, -67.35195090322016 4.719807852804032, -67.3509801714033 4.719951847266722, -67.35 4.72, -67.3490198285967 4.719951847266722, -67.34804909677983 4.719807852804032, -67.34709715322745 4.719569403357322, -67.34617316567635 4.719238795325113, -67.34528603263173 4.718819212643483, -67.3444442976698 4.718314696123025, -67.34365606715836 4.717730104533628, -67.34292893218813 4.717071067811865, -67.34226989546637 4.716343932841636, -67.34168530387697 4.715555702330196, -67.3411807873565 4.71471396736826, -67.34076120467488 4.713826834323651, -67.34043059664268 4.712902846772544, -67.34019214719596 4.711950903220162, -67.34004815273327 4.710980171403295, -67.34 4.71))"
-67.35,4.96,0.0,"POLYGON ((-67.34 4.96, -67.34004815273327 4.959019828596705, -67.34019214719596 4.958049096779838, -67.34043059664268 4.957097153227456, -67.34076120467488 4.956173165676349, -67.3411807873565 4.95528603263174, -67.34168530387697 4.954444297669804, -67.34226989546637 4.953656067158364, -67.34292893218813 4.952928932188135, -67.34365606715836 4.952269895466372, -67.3444442976698 4.951685303876975, -67.34528603263173 4.951180787356517, -67.34617316567635 4.950761204674887, -67.34709715322745 4.950430596642678, -67.34804909677983 4.950192147195968, -67.3490198285967 4.950048152733278, -67.35 4.95, -67.3509801714033 4.950048152733278, -67.35195090322016 4.950192147195968, -67.35290284677254 4.950430596642678, -67.35382683432364 4.950761204674887, -67.35471396736826 4.951180787356517, -67.3555557023302 4.951685303876975, -67.35634393284163 4.952269895466372, -67.35707106781186 4.952928932188135, -67.35773010453362 4.953656067158364, -67.35831469612302 4.954444297669804, -67.35881921264348 4.95528603263174, -67.35923879532511 4.956173165676349, -67.35956940335731 4.957097153227456, -67.35980785280402 4.958049096779838, -67.35995184726671 4.959019828596705, -67.36 4.96, -67.35995184726671 4.960980171403295, -67.35980785280402 4.961950903220162, -67.35956940335731 4.962902846772544, -67.35923879532511 4.963826834323651, -67.35881921264348 4.96471396736826, -67.35831469612302 4.965555702330196, -67.35773010453362 4.966343932841636, -67.35707106781186 4.967071067811865, -67.35634393284163 4.967730104533628, -67.3555557023302 4.968314696123025, -67.35471396736826 4.968819212643483, -67.35382683432364 4.969238795325113, -67.35290284677254 4.969569403357322, -67.35195090322016 4.969807852804032, -67.3509801714033 4.969951847266722, -67.35 4.97, -67.3490198285967 4.969951847266722, -67.34804909677983 4.969807852804032, -67.34709715322745 4.969569403357322, -67.34617316567635 4.969238795325113, -67.34528603263173 4.968819212643483, -67.3444442976698 4.968314696123025, -67.34365606715836 4.967730104533628, -67.34292893218813 4.967071067811865, -67.34226989546637 4.966343932841636, -67.34168530387697 4.965555702330196, -67.3411807873565 4.96471396736826, -67.34076120467488 4.963826834323651, -67.34043059664268 4.962902846772544, -67.34019214719596 4.961950903220162, -67.34004815273327 4.960980171403295, -67.34 4.96))"
-67.35,5.21,0.0,"POLYGON ((-67.34 5.21, -67.34004815273327 5.209019828596705, -67.34019214719596 5.208049096779838, -67.34043059664268 5.207097153227456, -67.34076120467488 5.206173165676349, -67.3411807873565 5.20528603263174, -67.34168530387697 5.204444297669804, -67.34226989546637 5.203656067158364, -67.34292893218813 5.202928932188135, -67.34365606715836 5.202269895466372, -67.3444442976698 5.201685303876975, -67.34528603263173 5.201180787356517, -67.34617316567635 5.200761204674887, -67.34709715322745 5.200430596642678, -67.34804909677983 5.200192147195968, -67.3490198285967 5.200048152733278, -67.35 5.2, -67.3509801714033 5.200048152733278, -67.35195090322016 5.200192147195968, -67.35290284677254 5.200430596642678, -67.35382683432364 5.200761204674887, -67.35471396736826 5.201180787356517, -67.3555557023302 5.201685303876975, -67.35634393284163 5.202269895466372, -67.35707106781186 5.202928932188135, -67.35773010453362 5.203656067158364, -67.35831469612302 5.204444297669804, -67.35881921264348 5.20528603263174, -67.35923879532511 5.206173165676349, -67.35956940335731 5.207097153227456, -67.35980785280402 5.208049096779838, -67.35995184726671 5.209019828596705, -67.36 5.21, -67.35995184726671 5.210980171403295, -67.35980785280402 5.211950903220162, -67.35956940335731 5.212902846772544, -67.35923879532511 5.213826834323651, -67.35881921264348 5.21471396736826, -67.35831469612302 5.215555702330196, -67.35773010453362 5.216343932841636, -67.35707106781186 5.217071067811865, -67.35634393284163 5.217730104533628, -67.3555557023302 5.218314696123025, -67.35471396736826 5.218819212643483, -67.35382683432364 5.219238795325113, -67.35290284677254 5.219569403357322, -67.35195090322016 5.219807852804032, -67.3509801714033 5.219951847266722, -67.35 5.22, -67.3490198285967 5.219951847266722, -67.34804909677983 5.219807852804032, -67.34709715322745 5.219569403357322, -67.34617316567635 5.219238795325113, -67.34528603263173 5.218819212643483, -67.3444442976698 5.218314696123025, -67.34365606715836 5.217730104533628, -67.34292893218813 5.217071067811865, -67.34226989546637 5.216343932841636, -67.34168530387697 5.215555702330196, -67.3411807873565 5.21471396736826, -67.34076120467488 5.213826834323651, -67.34043059664268 5.212902846772544, -67.34019214719596 5.211950903220162, -67.34004815273327 5.210980171403295, -67.34 5.21))"
-67.35,5.46,0.0,"POLYGON ((-67.34 5.46, -67.34004815273327 5.459019828596705, -67.34019214719596 5.458049096779838, -67.34043059664268 5.457097153227456, -67.34076120467488 5.456173165676349, -67.3411807873565 5.45528603263174, -67.34168530387697 5.454444297669804, -67.34226989546637 5.453656067158364, -67.34292893218813 5.452928932188135, -67.34365606715836 5.452269895466372, -67.3444442976698 5.451685303876975, -67.34528603263173 5.451180787356517, -67.34617316567635 5.450761204674887, -67.34709715322745 5.450430596642678, -67.34804909677983 5.450192147195968, -67.3490198285967 5.450048152733278, -67.35 5.45, -67.3509801714033 5.450048152733278, -67.35195090322016 5.450192147195968, -67.35290284677254 5.450430596642678, -67.35382683432364 5.450761204674887, -67.35471396736826 5.451180787356517, -67.3555557023302 5.451685303876975, -67.35634393284163 5.452269895466372, -67.35707106781186 5.452928932188135, -67.35773010453362 5.453656067158364, -67.35831469612302 5.454444297669804, -67.35881921264348 5.45528603263174, -67.35923879532511 5.456173165676349, -67.35956940335731 5.457097153227456, -67.35980785280402 5.458049096779838, -67.35995184726671 5.459019828596705, -67.36 5.46, -67.35995184726671 5.460980171403295, -67.35980785280402 5.461950903220162, -67.35956940335731 5.462902846772544, -67.35923879532511 5.463826834323651, -67.35881921264348 5.46471396736826, -67.35831469612302 5.465555702330196, -67.35773010453362 5.466343932841636, -67.35707106781186 5.467071067811865, -67.35634393284163 5.467730104533628, -67.3555557023302 5.468314696123025, -67.35471396736826 5.468819212643483, -67.35382683432364 5.469238795325113, -67.35290284677254 5.469569403357322, -67.35195090322016 5.469807852804032, -67.3509801714033 5.469951847266722, -67.35 5.47, -67.3490198285967 5.469951847266722, -67.34804909677983 5.469807852804032, -67.34709715322745 5.469569403357322, -67.34617316567635 5.469238795325113, -67.34528603263173 5.468819212643483, -67.3444442976698 5.468314696123025, -67.34365606715836 5.467730104533628, -67.34292893218813 5.467071067811865, -67.34226989546637 5.466343932841636, -67.34168530387697 5.465555702330196, -67.3411807873565 5.46471396736826, -67.34076120467488 5.463826834323651, -67.34043059664268 5.462902846772544, -67.34019214719596 5.461950903220162, -67.34004815273327 5.460980171403295, -67.34 5.46))"
-67.35,5.71,0.0,"POLYGON ((-67.34 5.71, -67.34004815273327 5.709019828596705, -67.34019214719596 5.708049096779838, -67.34043059664268 5.707097153227456, -67.34076120467488 5.706173165676349, -67.3411807873565 5.70528603263174, -67.34168530387697 5.704444297669804, -67.34226989546637 5.703656067158364, -67.34292893218813 5.702928932188135, -67.34365606715836 5.702269895466372, -67.3444442976698 5.701685303876975, -67.34528603263173 5.701180787356517, -67.34617316567635 5.700761204674887, -67.34709715322745 5.700430596642678, -67.34804909677983 5.700192147195968, -67.3490198285967 5.700048152733278, -67.35 5.7, -67.3509801714033 5.700048152733278, -67.35195090322016 5.700192147195968, -67.35290284677254 5.700430596642678, -67.35382683432364 5.700761204674887, -67.35471396736826 5.701180787356517, -67.3555557023302 5.701685303876975, -67.35634393284163 5.702269895466372, -67.35707106781186 5.702928932188135, -67.35773010453362 5.703656067158364, -67.35831469612302 5.704444297669804, -67.35881921264348 5.70528603263174, -67.35923879532511 5.706173165676349, -67.35956940335731 5.707097153227456, -67.35980785280402 5.708049096779838, -67.35995184726671 5.709019828596705, -67.36 5.71, -67.35995184726671 5.710980171403295, -67.35980785280402 5.711950903220162, -67.35956940335731 5.712902846772544, -67.35923879532511 5.713826834323651, -67.35881921264348 5.71471396736826, -67.35831469612302 5.715555702330196, -67.35773010453362 5.716343932841636, -67.35707106781186 5.717071067811865, -67.35634393284163 5.717730104533628, -67.3555557023302 5.718314696123025, -67.35471396736826 5.718819212643483, -67.35382683432364 5.719238795325113, -67.35290284677254 5.719569403357322, -67.35195090322016 5.719807852804032, -67.3509801714033 5.719951847266722, -67.35 5.72, -67.3490198285967 5.719951847266722, -67.34804909677983 5.719807852804032, -67.34709715322745 5.719569403357322, -67.34617316567635 5.719238795325113, -67.34528603263173 5.718819212643483, -67.3444442976698 5.718314696123025, -67.34365606715836 5.717730104533628, -67.34292893218813 5.717071067811865, -67.34226989546637 5.716343932841636, -67.34168530387697 5.715555702330196, -67.3411807873565 5.71471396736826, -67.34076120467488 5.713826834323651, -67.34043059664268 5.712902846772544, -67.34019214719596 5.711950903220162, -67.34004815273327 5.710980171403295, -67.34 5.71))"
-67.35,5.96,0.0,"POLYGON ((-67.34 5.96, -67.34004815273327 5.959019828596705, -67.34019214719596 5.958049096779838, -67.34043059664268 5.957097153227456, -67.34076120467488 5.956173165676349, -67.3411807873565 5.95528603263174, -67.34168530387697 5.954444297669804, -67.34226989546637 5.953656067158364, -67.34292893218813 5.952928932188135, -67.34365606715836 5.952269895466372, -67.3444442976698 5.951685303876975, -67.34528603263173 5.951180787356517, -67.34617316567635 5.950761204674887, -67.34709715322745 5.950430596642678, -67.34804909677983 5.950192147195968, -67.3490198285967 5.950048152733278, -67.35 5.95, -67.3509801714033 5.950048152733278, -67.35195090322016 5.950192147195968, -67.35290284677254 5.950430596642678, -67.35382683432364 5.950761204674887, -67.35471396736826 5.951180787356517, -67.3555557023302 5.951685303876975, -67.35634393284163 5.952269895466372, -67.35707106781186 5.952928932188135, -67.35773010453362 5.953656067158364, -67.35831469612302 5.954444297669804, -67.35881921264348 5.95528603263174, -67.35923879532511 5.956173165676349, -67.35956940335731 5.957097153227456, -67.35980785280402 5.958049096779838, -67.35995184726671 5.959019828596705, -67.36 5.96, -67.35995184726671 5.960980171403295, -67.35980785280402 5.961950903220162, -67.35956940335731 5.962902846772544, -67.35923879532511 5.963826834323651, -67.35881921264348 5.96471396736826, -67.35831469612302 5.965555702330196, -67.35773010453362 5.966343932841636, -67.35707106781186 5.967071067811865, -67.35634393284163 5.967730104533628, -67.3555557023302 5.968314696123025, -67.35471396736826 5.968819212643483, -67.35382683432364 5.969238795325113, -67.35290284677254 5.969569403357322, -67.35195090322016 5.969807852804032, -67.3509801714033 5.969951847266722, -67.35 5.97, -67.3490198285967 5.969951847266722, -67.34804909677983 5.969807852804032, -67.34709715322745 5.969569403357322, -67.34617316567635 5.969238795325113, -67.34528603263173 5.968819212643483, -67.3444442976698 5.968314696123025, -67.34365606715836 5.967730104533628, -67.34292893218813 5.967071067811865, -67.34226989546637 5.966343932841636, -67.34168530387697 5.965555702330196, -67.3411807873565 5.96471396736826, -67.34076120467488 5.963826834323651, -67.34043059664268 5.962902846772544, -67.34019214719596 5.961950903220162, -67.34004815273327 5.960980171403295, -67.34 5.96))"
-67.35,6.21,0.0,"POLYGON ((-67.34 6.21, -67.34004815273327 6.209019828596705, -67.34019214719596 6.208049096779838, -67.34043059664268 6.207097153227456, -67.34076120467488 6.206173165676349, -67.3411807873565 6.20528603263174, -67.34168530387697 6.204444297669804, -67.34226989546637 6.203656067158364, -67.34292893218813 6.202928932188135, -67.34365606715836 6.202269895466372, -67.3444442976698 6.201685303876975, -67.34528603263173 6.201180787356517, -67.34617316567635 6.200761204674887, -67.34709715322745 6.200430596642678, -67.34804909677983 6.200192147195968, -67.3490198285967 6.200048152733278, -67.35 6.2, -67.3509801714033 6.200048152733278, -67.35195090322016 6.200192147195968, -67.35290284677254 6.200430596642678, -67.35382683432364 6.200761204674887, -67.35471396736826 6.201180787356517, -67.3555557023302 6.201685303876975, -67.35634393284163 6.202269895466372, -67.35707106781186 6.202928932188135, -67.35773010453362 6.203656067158364, -67.35831469612302 6.204444297669804, -67.35881921264348 6.20528603263174, -67.35923879532511 6.206173165676349, -67.35956940335731 6.207097153227456, -67.35980785280402 6.208049096779838, -67.35995184726671 6.209019828596705, -67.36 6.21, -67.35995184726671 6.210980171403295, -67.35980785280402 6.211950903220162, -67.35956940335731 6.212902846772544, -67.35923879532511 6.213826834323651, -67.35881921264348 6.21471396736826, -67.35831469612302 6.215555702330196, -67.35773010453362 6.216343932841636, -67.35707106781186 6.217071067811865, -67.35634393284163 6.217730104533628, -67.3555557023302 6.218314696123025, -67.35471396736826 6.218819212643483, -67.35382683432364 6.219238795325113, -67.35290284677254 6.219569403357322, -67.35195090322016 6.219807852804032, -67.3509801714033 6.219951847266722, -67.35 6.22, -67.3490198285967 6.219951847266722, -67.34804909677983 6.219807852804032, -67.34709715322745 6.219569403357322, -67.34617316567635 6.219238795325113, -67.34528603263173 6.218819212643483, -67.3444442976698 6.218314696123025, -67.34365606715836 6.217730104533628, -67.34292893218813 6.217071067811865, -67.34226989546637 6.216343932841636, -67.34168530387697 6.215555702330196, -67.3411807873565 6.21471396736826, -67.34076120467488 6.213826834323651, -67.34043059664268 6.212902846772544, -67.34019214719596 6.211950903220162, -67.34004815273327 6.210980171403295, -67.34 6.21))"
-67.35,6.46,0.0,"POLYGON ((-67.34 6.46, -67.34004815273327 6.459019828596705, -67.34019214719596 6.458049096779838, -67.34043059664268 6.457097153227456, -67.34076120467488 6.456173165676349, -67.3411807873565 6.45528603263174, -67.34168530387697 6.454444297669804, -67.34226989546637 6.453656067158364, -67.34292893218813 6.452928932188135, -67.34365606715836 6.452269895466372, -67.3444442976698 6.451685303876975, -67.34528603263173 6.451180787356517, -67.34617316567635 6.450761204674887, -67.34709715322745 6.450430596642678, -67.34804909677983 6.450192147195968, -67.3490198285967 6.450048152733278, -67.35 6.45, -67.3509801714033 6.450048152733278, -67.35195090322016 6.450192147195968, -67.35290284677254 6.450430596642678, -67.35382683432364 6.450761204674887, -67.35471396736826 6.451180787356517, -67.3555557023302 6.451685303876975, -67.35634393284163 6.452269895466372, -67.35707106781186 6.452928932188135, -67.35773010453362 6.453656067158364, -67.35831469612302 6.454444297669804, -67.35881921264348 6.45528603263174, -67.35923879532511 6.456173165676349, -67.35956940335731 6.457097153227456, -67.35980785280402 6.458049096779838, -67.35995184726671 6.459019828596705, -67.36 6.46, -67.35995184726671 6.460980171403295, -67.35980785280402 6.461950903220162, -67.35956940335731 6.462902846772544, -67.35923879532511 6.463826834323651, -67.35881921264348 6.46471396736826, -67.35831469612302 6.465555702330196, -67.35773010453362 6.466343932841636, -67.35707106781186 6.467071067811865, -67.35634393284163 6.467730104533628, -67.3555557023302 6.468314696123025, -67.35471396736826 6.468819212643483, -67.35382683432364 6.469238795325113, -67.35290284677254 6.469569403357322, -67.35195090322016 6.469807852804032, -67.3509801714033 6.469951847266722, -67.35 6.47, -67.3490198285967 6.469951847266722, -67.34804909677983 6.469807852804032, -67.34709715322745 6.469569403357322, -67.34617316567635 6.469238795325113, -67.34528603263173 6.468819212643483, -67.3444442976698 6.468314696123025, -67.34365606715836 6.467730104533628, -67.34292893218813 6.467071067811865, -67.34226989546637 6.466343932841636, -67.34168530387697 6.465555702330196, -67.3411807873565 6.46471396736826, -67.34076120467488 6.463826834323651, -67.34043059664268 6.462902846772544, -67.34019214719596 6.461950903220162, -67.34004815273327 6.460980171403295, -67.34 6.46))"
-67.35,6.71,0.0,"POLYGON ((-67.34 6.71, -67.34004815273327 6.709019828596705, -67.34019214719596 6.708049096779838, -67.34043059664268 6.707097153227456, -67.34076120467488 6.706173165676349, -67.3411807873565 6.70528603263174, -67.34168530387697 6.704444297669804, -67.34226989546637 6.703656067158364, -67.34292893218813 6.702928932188135, -67.34365606715836 6.702269895466372, -67.3444442976698 6.701685303876975, -67.34528603263173 6.701180787356517, -67.34617316567635 6.700761204674887, -67.34709715322745 6.700430596642678, -67.34804909677983 6.700192147195968, -67.3490198285967 6.700048152733278, -67.35 6.7, -67.3509801714033 6.700048152733278, -67.35195090322016 6.700192147195968, -67.35290284677254 6.700430596642678, -67.35382683432364 6.700761204674887, -67.35471396736826 6.701180787356517, -67.3555557023302 6.701685303876975, -67.35634393284163 6.702269895466372, -67.35707106781186 6.702928932188135, -67.35773010453362 6.703656067158364, -67.35831469612302 6.704444297669804, -67.35881921264348 6.70528603263174, -67.35923879532511 6.706173165676349, -67.35956940335731 6.707097153227456, -67.35980785280402 6.708049096779838, -67.35995184726671 6.709019828596705, -67.36 6.71, -67.35995184726671 6.710980171403295, -67.35980785280402 6.711950903220162, -67.35956940335731 6.712902846772544, -67.35923879532511 6.713826834323651, -67.35881921264348 6.71471396736826, -67.35831469612302 6.715555702330196, -67.35773010453362 6.716343932841636, -67.35707106781186 6.717071067811865, -67.35634393284163 6.717730104533628, -67.3555557023302 6.718314696123025, -67.35471396736826 6.718819212643483, -67.35382683432364 6.719238795325113, -67.35290284677254 6.719569403357322, -67.35195090322016 6.719807852804032, -67.3509801714033 6.719951847266722, -67.35 6.72, -67.3490198285967 6.719951847266722, -67.34804909677983 6.719807852804032, -67.34709715322745 6.719569403357322, -67.34617316567635 6.719238795325113, -67.34528603263173 6.718819212643483, -67.3444442976698 6.718314696123025, -67.34365606715836 6.717730104533628, -67.34292893218813 6.717071067811865, -67.34226989546637 6.716343932841636, -67.34168530387697 6.715555702330196, -67.3411807873565 6.71471396736826, -67.34076120467488 6.713826834323651, -67.34043059664268 6.712902846772544, -67.34019214719596 6.711950903220162, -67.34004815273327 6.710980171403295, -67.34 6.71))"
-67.35,6.96,0.0,"POLYGON ((-67.34 6.96, -67.34004815273327 6.959019828596705, -67.34019214719596 6.958049096779838, -67.34043059664268 6.957097153227456, -67.34076120467488 6.956173165676349, -67.3411807873565 6.95528603263174, -67.34168530387697 6.954444297669804, -67.34226989546637 6.953656067158364, -67.34292893218813 6.952928932188135, -67.34365606715836 6.952269895466372, -67.3444442976698 6.951685303876975, -67.34528603263173 6.951180787356517, -67.34617316567635 6.950761204674887, -67.34709715322745 6.950430596642678, -67.34804909677983 6.950192147195968, -67.3490198285967 6.950048152733278, -67.35 6.95, -67.3509801714033 6.950048152733278, -67.35195090322016 6.950192147195968, -67.35290284677254 6.950430596642678, -67.35382683432364 6.950761204674887, -67.35471396736826 6.951180787356517, -67.3555557023302 6.951685303876975, -67.35634393284163 6.952269895466372, -67.35707106781186 6.952928932188135, -67.35773010453362 6.953656067158364, -67.35831469612302 6.954444297669804, -67.35881921264348 6.95528603263174, -67.35923879532511 6.956173165676349, -67.35956940335731 6.957097153227456, -67.35980785280402 6.958049096779838, -67.35995184726671 6.959019828596705, -67.36 6.96, -67.35995184726671 6.960980171403295, -67.35980785280402 6.961950903220162, -67.35956940335731 6.962902846772544, -67.35923879532511 6.963826834323651, -67.35881921264348 6.96471396736826, -67.35831469612302 6.965555702330196, -67.35773010453362 6.966343932841636, -67.35707106781186 6.967071067811865, -67.35634393284163 6.967730104533628, -67.3555557023302 6.968314696123025, -67.35471396736826 6.968819212643483, -67.35382683432364 6.969238795325113, -67.35290284677254 6.969569403357322, -67.35195090322016 6.969807852804032, -67.3509801714033 6.969951847266722, -67.35 6.97, -67.3490198285967 6.969951847266722, -67.34804909677983 6.969807852804032, -67.34709715322745 6.969569403357322, -67.34617316567635 6.969238795325113, -67.34528603263173 6.968819212643483, -67.3444442976698 6.968314696123025, -67.34365606715836 6.967730104533628, -67.34292893218813 6.967071067811865, -67.34226989546637 6.966343932841636, -67.34168530387697 6.965555702330196, -67.3411807873565 6.96471396736826, -67.34076120467488 6.963826834323651, -67.34043059664268 6.962902846772544, -67.34019214719596 6.961950903220162, -67.34004815273327 6.960980171403295, -67.34 6.96))"
-67.35,7.21,0.0,"POLYGON ((-67.34 7.21, -67.34004815273327 7.209019828596705, -67.34019214719596 7.208049096779838, -67.34043059664268 7.207097153227456, -67.34076120467488 7.206173165676349, -67.3411807873565 7.20528603263174, -67.34168530387697 7.204444297669804, -67.34226989546637 7.203656067158364, -67.34292893218813 7.202928932188135, -67.34365606715836 7.202269895466372, -67.3444442976698 7.201685303876975, -67.34528603263173 7.201180787356517, -67.34617316567635 7.200761204674887, -67.34709715322745 7.200430596642678, -67.34804909677983 7.200192147195968, -67.3490198285967 7.200048152733278, -67.35 7.2, -67.3509801714033 7.200048152733278, -67.35195090322016 7.200192147195968, -67.35290284677254 7.200430596642678, -67.35382683432364 7.200761204674887, -67.35471396736826 7.201180787356517, -67.3555557023302 7.201685303876975, -67.35634393284163 7.202269895466372, -67.35707106781186 7.202928932188135, -67.35773010453362 7.203656067158364, -67.35831469612302 7.204444297669804, -67.35881921264348 7.20528603263174, -67.35923879532511 7.206173165676349, -67.35956940335731 7.207097153227456, -67.35980785280402 7.208049096779838, -67.35995184726671 7.209019828596705, -67.36 7.21, -67.35995184726671 7.210980171403295, -67.35980785280402 7.211950903220162, -67.35956940335731 7.212902846772544, -67.35923879532511 7.213826834323651, -67.35881921264348 7.21471396736826, -67.35831469612302 7.215555702330196, -67.35773010453362 7.216343932841636, -67.35707106781186 7.217071067811865, -67.35634393284163 7.217730104533628, -67.3555557023302 7.218314696123025, -67.35471396736826 7.218819212643483, -67.35382683432364 7.219238795325113, -67.35290284677254 7.219569403357322, -67.35195090322016 7.219807852804032, -67.3509801714033 7.219951847266722, -67.35 7.22, -67.3490198285967 7.219951847266722, -67.34804909677983 7.219807852804032, -67.34709715322745 7.219569403357322, -67.34617316567635 7.219238795325113, -67.34528603263173 7.218819212643483, -67.3444442976698 7.218314696123025, -67.34365606715836 7.217730104533628, -67.34292893218813 7.217071067811865, -67.34226989546637 7.216343932841636, -67.34168530387697 7.215555702330196, -67.3411807873565 7.21471396736826, -67.34076120467488 7.213826834323651, -67.34043059664268 7.212902846772544, -67.34019214719596 7.211950903220162, -67.34004815273327 7.210980171403295, -67.34 7.21))"
